kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing,koi_period_log,koi_depth_log,koi_prad_log,koi_srad_log
K01613.03,CANDIDATE,20.605501,3.793,37.1,0.85,6099.0,4.193,1.308,11.049,0,0,0,0,0,3.072947958191637,3.6402142821326553,0.6151856390902335,0.8363813486458531
K00440.01,CONFIRMED,15.90688891,3.9879,924.7,2.35,5097.0,4.554,0.797,14.172,0,0,0,0,0,2.827721166682033,6.8305502080731655,1.208960345836975,0.586118607801422
K00440.02,CONFIRMED,4.973455252,1.6519,741.6,2.46,5097.0,4.554,0.797,14.172,0,0,0,0,0,1.787325529161455,6.610157541742979,1.2412685890696329,0.586118607801422
K00441.01,FALSE POSITIVE,30.5528972,5.269,865.2,30.74,6284.0,4.349,1.138,14.532,0,0,0,0,0,3.451665413614318,6.764115828780526,3.457577715098263,0.7598708126028535
K00495.01,FALSE POSITIVE,4.804469031,3.4587,744.4,3.35,5470.0,4.528,0.809,14.873,0,0,0,0,0,1.7586281434384523,6.613920987045158,1.4701758451005928,0.5927742064131581
K00496.01,CONFIRMED,1.616883373,1.6325,437.3,4.47,4868.0,3.902,1.816,14.411,0,0,0,0,0,0.9619840574040168,6.082903607424764,1.6992786164338898,1.035317438295796
K02593.02,CANDIDATE,9.5539134,5.261,26.8,0.68,6175.0,4.299,1.307,11.714,0,0,0,0,0,2.3564967295300656,3.3250360206965914,0.5187937934151676,0.8359479791916166
K00497.01,CONFIRMED,13.19322809,5.0036,585.7,2.94,5946.0,4.309,1.223,14.606,0,0,0,0,0,2.6527649557861723,6.374513615931814,1.3711807233098425,0.7988576349820595
K00082.02,CONFIRMED,10.31174786,3.1818,275.9,1.34,4900.0,4.602,0.741,11.492,0,0,0,0,0,2.42584181930184,5.623656430176916,0.8501509293696101,0.554459660786052
K00497.02,CONFIRMED,4.42535097,3.504,179.0,1.63,5946.0,4.309,1.223,14.606,0,0,0,0,0,1.691082592264772,5.19295685089021,0.9669838461896731,0.7988576349820595
K00543.01,CONFIRMED,4.302139338,2.0289,747.2,2.46,5041.0,4.479,0.857,14.707,0,0,0,0,0,1.6681103877931092,6.617670321914046,1.2412685890696329,0.6189622823705687
K00543.02,CONFIRMED,3.137845914,1.91,305.7,1.5,5041.0,4.479,0.857,14.707,0,0,0,0,0,1.4201753418006573,5.725870071120206,0.9162907318741551,0.6189622823705687
K03209.02,CANDIDATE,6.77067637,5.982,65.8,1.9,6337.0,3.893,2.335,11.915,0,0,0,0,0,2.050357209497069,4.2017030805426,1.0647107369924282,1.204472679367587
K00544.01,FALSE POSITIVE,3.74782314,5.133,423.4,25.59,6161.0,4.454,1.053,14.763,0,0,0,0,0,1.5576862266854916,6.050676406739828,3.2805352052549286,0.7193021380367964
K00545.01,FALSE POSITIVE,1.09173174,1.9719,186.9,1.07,5354.0,4.587,0.788,14.689,0,0,0,0,0,0.7379923066227804,5.23590990641942,0.7275486072772778,0.5810976767513224
K00546.01,CONFIRMED,20.68420772,6.4415,858.5,3.28,6246.0,4.433,1.092,14.896,0,0,0,0,0,3.0765842407656017,6.756350824822904,1.4539530095937054,0.7381205462026765
K00590.02,CONFIRMED,50.6985408,5.972,610.9,3.58,5876.0,4.151,1.456,14.615,0,0,0,0,0,3.945429556744695,6.4165688704684944,1.5216989981260935,0.898534010284896
K00591.01,FALSE POSITIVE,2.9926465,1.81,105.9,0.89,5718.0,4.549,0.863,14.396,0,0,0,0,0,1.384454294234706,4.671893818030999,0.636576829071551,0.6221880916194514
K00787.03,CANDIDATE,0.589376952,1.71,80.7,0.93,5714.0,4.428,1.015,15.367,0,0,0,0,0,0.4633420853492144,4.403054001865957,0.6575200029167942,0.7006191953986463
K00592.01,CONFIRMED,39.7529915,4.9641,549.3,2.37,6072.0,4.411,1.01,14.292,0,0,0,0,0,3.7075292480353577,6.310463584065713,1.2149127443642704,0.6981347220709844
K00593.01,CONFIRMED,9.99760285,3.4423,638.7,2.82,6004.0,4.484,0.977,14.957,0,0,0,0,0,2.3976773263224898,6.460999316456092,1.3402504226184837,0.6815805441884798
K00593.02,CONFIRMED,90.4117992,7.106,1265.0,3.96,6004.0,4.484,0.977,14.957,0,0,0,0,0,4.515374564220083,7.143617602704121,1.601405740736836,0.6815805441884798
K00442.01,CONFIRMED,13.54057461,4.4673,461.0,2.17,5767.0,4.389,1.014,14.002,0,0,0,0,0,2.6769429905817295,6.135564891081739,1.1537315878891892,0.7001227942963706
K00442.02,CONFIRMED,1.732346403,2.2139,182.4,1.37,5767.0,4.389,1.014,14.002,0,0,0,0,0,1.0051607283267103,5.211669559822364,0.8628899551470399,0.7001227942963706
K01815.02,CANDIDATE,1.74610057,1.299,54.2,1.24,4854.0,3.939,1.749,13.884,0,0,0,0,0,1.0101819308557567,4.01096295328305,0.8064758658669485,1.0112372091831086
K00442.03,CONFIRMED,7.0257409,2.245,190.7,1.56,5767.0,4.389,1.014,14.002,0,0,0,0,0,2.0826539887420212,5.255931650051599,0.9400072584914712,0.7001227942963706
K00443.01,CONFIRMED,16.21774917,4.9274,758.3,2.22,5837.0,4.577,0.798,14.2,0,0,0,0,0,2.8459407802355856,6.632396956219188,1.169381359556317,0.5866749360494286
K00444.01,CONFIRMED,11.72291212,4.2064,492.2,2.08,5550.0,4.431,0.953,14.112,0,0,0,0,0,2.543404471960728,6.200914771290189,1.1249295969854831,0.6693666518945418
K00498.01,FALSE POSITIVE,8.661374,2.972,160.1,1.32,6250.0,4.472,0.986,14.66,0,0,0,0,0,2.2681358741346873,5.082025290182929,0.8415671856782186,0.6861225656229808
K00499.01,CONFIRMED,9.66857386,2.4656,411.7,1.9,5288.0,4.541,0.836,14.272,0,0,0,0,0,2.367302397523914,6.022720936758536,1.0647107369924282,0.6075892921982987
K00500.01,CONFIRMED,7.053527145,2.3982,1480.1,2.16,4041.0,4.697,0.567,14.804,0,0,0,0,0,2.0861101501271344,7.3005403339329265,1.1505720275988207,0.44916296337388373
K00500.02,CONFIRMED,9.521644639,2.3569,1491.3,2.16,4041.0,4.697,0.567,14.804,0,0,0,0,0,2.353434529596302,7.308073832937422,1.1505720275988207,0.44916296337388373
K00500.03,CONFIRMED,3.072146607,1.8732,539.0,1.3,4041.0,4.697,0.567,14.804,0,0,0,0,0,1.404170282283798,6.29156913955832,0.832909122935104,0.44916296337388373
K00500.04,CONFIRMED,4.645382149,2.0271,565.5,1.33,4041.0,4.697,0.567,14.804,0,0,0,0,0,1.730837892210205,6.339477080468061,0.8458682675776092,0.44916296337388373
K00546.02,CONFIRMED,9.82578495,5.2498,433.3,2.66,6246.0,4.433,1.092,14.896,0,0,0,0,0,2.381930783961713,6.073735539540777,1.297463147413275,0.7381205462026765
K00547.01,CONFIRMED,25.30291816,4.4903,2105.7,3.95,5121.0,4.457,0.888,14.773,0,0,0,0,0,3.269679889682477,7.652878021132424,1.599387576580599,0.635518067723309
K00548.01,CONFIRMED,21.30020491,4.0852,659.8,2.99,6008.0,4.35,1.168,14.02,0,0,0,0,0,3.104595867213094,6.493451222206768,1.3837912309017721,0.7738050835773997
K00087.01,CONFIRMED,289.864067,7.565,529.1,2.34,5516.0,4.446,0.886,11.664,0,0,0,0,0,5.672856034323884,6.273065667993761,1.205970806988609,0.6344581842112658
K00549.01,FALSE POSITIVE,10.29767658,6.649,655.5,39.14,5671.0,4.075,1.608,14.565,0,0,0,0,0,2.424597092187789,6.486922693742851,3.692373343368192,0.9585836440644065
K00593.03,CONFIRMED,51.0674355,4.374,597.5,2.44,6004.0,4.484,0.977,14.957,0,0,0,0,0,3.9525397149536787,6.394426524998027,1.235471471385307,0.6815805441884798
K00595.01,FALSE POSITIVE,199.99763493,3.43,70.8,1.08,5780.0,4.438,1.0,14.949,1,1,1,1,1,5.3032931414724365,4.273884476054178,0.7323678937132266,0.6931471805599453
K00596.01,CONFIRMED,1.682695938,1.3867,703.8,1.23,3669.0,4.787,0.47,14.818,0,0,0,0,0,0.9868222359120522,6.557914074621969,0.8020015854720274,0.3852624007906449
K00597.01,CONFIRMED,17.30795548,5.1126,633.0,3.56,5565.0,4.117,1.439,14.915,0,0,0,0,0,2.9073356910646027,6.452048954437226,1.5173226235262947,0.8915881192337832
K00094.02,CONFIRMED,10.423677439,5.2257,777.3,3.72,6181.0,4.234,1.331,12.205,0,0,0,0,0,2.43568816981695,6.657112053965342,1.551808799597464,0.8462973600536201
K00597.02,CONFIRMED,2.09227115,2.4062,207.6,2.06,5565.0,4.117,1.439,14.915,0,0,0,0,0,1.1289058209294365,5.340418542566672,1.1184149159642893,0.8915881192337832
K00072.02,CONFIRMED,45.29422297,6.83,477.1,2.26,5676.0,4.347,1.044,10.961,0,0,0,0,0,3.8350171794411914,6.169819915632058,1.1817271953786161,0.714908672341458
K00445.01,FALSE POSITIVE,260.20717331,6.59,70.8,1.08,5780.0,4.438,1.0,14.707,1,1,1,1,1,5.565313859927168,4.273884476054178,0.7323678937132266,0.6931471805599453
K00446.01,CONFIRMED,16.70920628,2.7052,839.8,2.27,4621.0,4.605,0.668,14.427,0,0,0,0,0,2.8740846331732373,6.734353819562742,1.184789984909162,0.511625303936555
K00446.02,CONFIRMED,28.55158187,4.1502,807.8,1.97,4621.0,4.605,0.668,14.427,0,0,0,0,0,3.3861372743990175,6.695551667706262,1.0885619528146082,0.511625303936555
K00447.01,FALSE POSITIVE,4.045057186,2.9954,752.7,30.33,5906.0,4.473,0.87,14.865,0,0,0,0,0,1.6184089889246795,6.624994410849424,3.4445761049641,0.6259384308664953
K00448.01,CONFIRMED,10.13958818,2.6446,1155.9,1.68,3893.0,4.758,0.5,14.902,0,0,0,0,0,2.410505266131795,7.053499293034843,0.9858167945227653,0.4054651081081644
K00448.02,CONFIRMED,43.5859419,4.6814,1708.7,2.05,3893.0,4.758,0.5,14.902,0,0,0,0,0,3.7974186053029104,7.4440731955090635,1.11514159061932,0.4054651081081644
K00500.05,CONFIRMED,0.986785834,1.1879,450.0,1.19,4041.0,4.697,0.567,14.804,0,0,0,0,0,0.686518174167254,6.111467339502679,0.7839015438284094,0.44916296337388373
K00501.01,CANDIDATE,24.7962801,8.33,574.4,2.7,5770.0,4.333,1.141,14.612,0,0,0,0,0,3.250230299361781,6.355065451117447,1.308332819650179,0.7612730096075457
K00502.01,FALSE POSITIVE,5.91037674,3.421,256.9,1.38,5515.0,4.443,0.867,14.276,0,0,0,0,0,1.9330241572774447,5.552571912887299,0.8671004876833832,0.6243328645595856
K00082.03,CONFIRMED,27.4536146,3.747,136.4,0.95,4900.0,4.602,0.741,11.492,0,0,0,0,0,3.3482752034686576,4.922896379788249,0.6678293725756554,0.554459660786052
K00503.01,CONFIRMED,8.22241355,2.71,1468.6,2.28,4213.0,4.658,0.615,15.0,0,0,0,0,0,2.2216367766307177,7.2927455339009155,1.1878434223960523,0.4793349566746199
K00549.02,FALSE POSITIVE,0.635587392,4.7,147.7,28.58,5671.0,4.075,1.608,14.565,0,0,0,0,0,0.4920020009924572,5.001930853466109,3.3870984572826535,0.9585836440644065
K00550.01,CONFIRMED,13.02363236,3.9734,607.0,2.3,5627.0,4.453,0.945,14.07,0,0,0,0,0,2.6407439322154156,6.410174881966167,1.1939224684724346,0.6652619770704096
K00551.01,CONFIRMED,11.6370303,3.3372,604.3,2.9,5576.0,4.257,1.198,14.943,0,0,0,0,0,2.536631416494647,6.405724202897641,1.3609765531356006,0.7875478559814296
K03226.02,CANDIDATE,6.93650854,3.674,88.7,1.51,6615.0,4.173,1.574,12.209,0,0,0,0,0,2.0714734480706563,4.49647076906475,0.9202827531436926,0.9454611091739349
K00551.02,CONFIRMED,5.68798675,2.2682,476.4,2.76,5576.0,4.257,1.198,14.943,0,0,0,0,0,1.9003128946201508,6.16835471390473,1.324418957401803,0.7875478559814296
K00552.01,FALSE POSITIVE,3.055171082,1.6798,8665.3,35.24,6237.0,4.426,0.987,14.741,0,0,0,0,0,1.3999928770596313,9.067197219748206,3.5901634811747787,0.6866259635696798
K00601.01,CONFIRMED,5.40426917,2.5315,860.6,2.85,6122.0,4.487,0.964,14.697,0,0,0,0,0,1.8569648257939535,6.758791125842179,1.3480731482996928,0.6749832099322741
K00601.02,CONFIRMED,11.67894236,1.2641,1185.1,4.17,6122.0,4.487,0.964,14.697,0,0,0,0,0,2.5399425354356273,7.07842589303523,1.6428726885203377,0.6749832099322741
K00601.03,CONFIRMED,1.208462378,1.544,227.3,1.64,6122.0,4.487,0.964,14.697,0,0,0,0,0,0.792296516817654,5.43066055353575,0.9707789171582247,0.6749832099322741
K00929.02,CONFIRMED,2.85188338,2.666,114.9,1.23,6123.0,4.413,1.107,15.649,0,0,0,0,0,1.3485622182958528,4.752727750345706,0.8020015854720274,0.7452651348220519
K00602.01,CONFIRMED,12.91385906,5.3685,487.9,2.49,6253.0,4.41,0.997,14.647,0,0,0,0,0,2.632885398084041,6.1921579695846,1.2499017362143359,0.6916460544336782
K00094.03,CONFIRMED,54.31996151,8.5858,1975.0,6.07,6181.0,4.234,1.331,12.205,0,0,0,0,0,4.01313381102625,7.588829878307813,1.9558604799084813,0.8462973600536201
K00449.01,FALSE POSITIVE,252.0792347,3.9808,5582.6,41.07,6348.0,4.434,1.014,14.183,0,0,0,0,0,5.533702620329114,8.627589008638603,3.7393348976024297,0.7001227942963706
K00450.01,FALSE POSITIVE,27.04627886,2.666,900.8,3.54,6332.0,4.516,0.915,14.173,0,0,0,0,0,3.3338559622058948,6.804392765986984,1.5129270120532565,0.6497176226326093
K00451.01,FALSE POSITIVE,3.723560726,3.435,540.0,3.46,6535.0,4.373,1.181,14.93,0,0,0,0,0,1.5525629062892203,6.293419278846481,1.4951487660319727,0.779783487219492
K01910.02,CANDIDATE,18.3848331,3.545,151.8,1.15,5083.0,4.468,0.872,14.685,0,0,0,0,0,2.964490961336022,5.02912987673242,0.7654678421395714,0.6270073780554003
K00452.01,CONFIRMED,3.705991661,5.1658,501.4,2.43,6187.0,4.409,1.034,14.641,0,0,0,0,0,1.5488365183104007,6.219396615153989,1.2325602611778486,0.7100042976263682
K00074.01,FALSE POSITIVE,5.188671659,5.0534,548.9,5.2,9523.0,4.205,1.941,10.96,0,0,0,0,0,1.8227204689989533,6.309736443513769,1.8245492920510458,1.078749659571858
K00453.01,FALSE POSITIVE,2.236100588,1.8643,27241.0,55.59,5708.0,4.578,0.795,14.549,0,0,0,0,0,1.1743690827675342,10.212515179007287,4.035832291154432,0.5850050219402422
K00504.01,CONFIRMED,40.606895,5.756,657.5,2.67,5538.0,4.384,1.027,14.56,0,0,0,0,0,3.7282658987253083,6.489964521183336,1.3001916620664788,0.7065568674698629
K00505.01,CONFIRMED,13.76710058,2.9105,684.8,2.24,5001.0,4.582,0.76,14.194,0,0,0,0,0,2.6924017726013725,6.53058604002882,1.1755733298042381,0.5653138090500605
K02678.02,CANDIDATE,2.2165905,1.0,28.7,0.48,5397.0,4.543,0.831,11.799,0,0,0,0,0,1.168321947645962,3.391147045808654,0.3920420877760237,0.6048622656923737
K00505.02,CONFIRMED,6.1954595,2.952,296.4,1.37,5001.0,4.582,0.76,14.194,0,0,0,0,0,1.9734502020944276,5.6950780340260545,0.8628899551470399,0.5653138090500605
K00505.03,CONFIRMED,3.25058201,2.2537,218.4,1.19,5001.0,4.582,0.76,14.194,0,0,0,0,0,1.447055917089828,5.3908965478411295,0.7839015438284094,0.5653138090500605
K00505.04,CONFIRMED,8.34819209,2.835,288.9,1.45,5001.0,4.582,0.76,14.194,0,0,0,0,0,2.235182965245976,5.66953603592761,0.8960880245566356,0.5653138090500605
K00553.01,FALSE POSITIVE,2.399069173,3.2576,286.6,1.78,5654.0,4.395,1.001,14.888,0,0,0,0,0,1.2235016214924845,5.661570625846892,1.0224509277025458,0.6936470556015963
K00554.01,CANDIDATE,3.65849707,2.573,4398.0,14.61,5857.0,3.972,1.822,14.545,0,0,0,0,0,1.5386928789503258,8.389132521348719,2.7479117345273405,1.0374458534306223
K03337.02,FALSE POSITIVE,91.172033,6.676,368.5,1.58,5552.0,4.562,0.836,15.927,0,0,0,0,0,4.52365675483078,5.912150740388256,0.9477893989335261,0.6075892921982987
K00555.01,CONFIRMED,3.701765401,2.6061,288.3,1.63,5252.0,4.442,0.898,14.759,0,0,0,0,0,1.5479380554235622,5.6674642119820895,0.9669838461896731,0.6408007001877362
K00555.02,CONFIRMED,86.4943704,7.471,995.2,3.07,5252.0,4.442,0.898,14.759,0,0,0,0,0,4.471574453008058,6.903948040639183,1.4036429994545037,0.6408007001877362
K00088.01,FALSE POSITIVE,5.17968868,3.7256,121.8,18.91,5761.0,4.548,0.815,11.871,0,0,0,0,0,1.8212678947961853,4.810557015713042,2.991222118076105,0.596085467716814
K00398.01,CONFIRMED,51.84688984,4.7769,9636.3,8.73,5227.0,4.535,0.838,15.342,0,0,0,0,0,3.967398861767179,9.173396265386474,2.2752138961979136,0.6086780239334952
K00398.02,CONFIRMED,4.180048081,2.4479,1765.6,3.44,5227.0,4.535,0.838,15.342,0,0,0,0,0,1.6448143382746458,7.476812074311032,1.4906543764441333,0.6086780239334952
K01022.02,FALSE POSITIVE,68.832195,3.31,678.1,2.35,5687.0,4.538,0.86,15.762,0,0,0,0,0,4.246095149845234,6.520768392119746,1.208960345836975,0.6205764877251099
K00398.03,CONFIRMED,1.729367077,1.7442,484.4,1.82,5227.0,4.535,0.838,15.342,0,0,0,0,0,1.0040697423910983,6.184973293292501,1.0367368849500223,0.6086780239334952
K00399.01,FALSE POSITIVE,5.26640614,3.6163,59294.0,38.05,5916.0,4.296,1.175,12.947,0,0,0,0,0,1.8352030068993406,10.990280264398896,3.664842876285695,0.7770286645406475
K00400.01,FALSE POSITIVE,44.18938922,6.8151,4293.5,14.0,6061.0,4.438,0.968,14.882,0,0,0,0,0,3.8108623075097645,8.36509041320628,2.70805020110221,0.6770177986300616
K00454.01,CONFIRMED,29.00789166,5.0274,906.3,2.64,5295.0,4.566,0.801,14.805,0,0,0,0,0,3.401460402402501,6.810473156175584,1.2919836816486494,0.588342066193819
K00455.01,FALSE POSITIVE,47.878243,4.066,910.0,8.15,4254.0,4.634,0.624,14.261,0,0,0,0,0,3.889332369045447,6.814542897259958,2.21375387928743,0.4848922417394862
K01942.02,CANDIDATE,2.433703498,0.975,258.3,1.66,5251.0,4.592,0.778,15.409,0,0,0,0,0,1.2336394157073225,5.5579856925446185,0.9783261227936076,0.5754891370917128
K00456.01,CONFIRMED,13.69942266,4.3409,1292.9,3.85,5541.0,4.332,1.089,14.619,0,0,0,0,0,2.6878082181834824,7.165416192321907,1.578978704949392,0.7366854825744287
K00456.02,CONFIRMED,4.309381978,2.8977,310.7,1.89,5541.0,4.332,1.089,14.619,0,0,0,0,0,1.6694754401562837,5.7420411867732915,1.0612565021243408,0.7366854825744287
K00457.01,CONFIRMED,4.9213639,1.8806,761.3,2.14,5076.0,4.55,0.799,14.196,0,0,0,0,0,1.7785668108740698,6.636340178994228,1.144222799920162,0.5872309549683961
K00505.05,CONFIRMED,87.0912594,7.0,1129.1,2.95,5001.0,4.582,0.76,14.194,0,0,0,0,0,4.478373315761475,7.030061403366105,1.3737155789130306,0.5653138090500605
K00506.01,FALSE POSITIVE,1.583160478,1.1935,732.6,3.27,6063.0,4.476,1.012,14.731,0,0,0,0,0,0.94901364071652,6.597963920942255,1.4516138272405332,0.6991292522374928
K02871.04,CANDIDATE,7.9788198,2.874,83.8,0.99,5553.0,4.33,1.098,14.754,0,0,0,0,0,2.19486844828728,4.440295542797857,0.688134638736401,0.7409845099741055
K00507.01,CONFIRMED,18.49234792,3.4744,1655.5,3.34,5289.0,4.477,0.838,14.915,0,0,0,0,0,2.970021974196064,7.4124622217399505,1.4678743481123135,0.6086780239334952
K00508.01,CONFIRMED,7.930583519,3.6083,826.1,3.05,5674.0,4.446,1.032,14.387,0,0,0,0,0,2.189481736426615,6.717925606697861,1.3987168811184478,0.7090205297162355
K00082.04,CONFIRMED,7.07136119,2.757,65.7,0.63,4900.0,4.602,0.741,11.492,0,0,0,0,0,2.088322140920643,4.200204952921578,0.48858001481867097,0.554459660786052
K00556.01,FALSE POSITIVE,9.50150926,6.852,509.5,25.77,5938.0,4.518,0.908,14.799,0,0,0,0,0,2.3515189858816297,6.23539063760472,3.2872818575322613,0.6460555730260948
K00557.01,CONFIRMED,15.65563866,3.9305,955.9,2.55,5185.0,4.484,0.837,14.97,0,0,0,0,0,2.8127488173529467,6.863698892785217,1.2669476034873244,0.6081338062329886
K00331.02,CANDIDATE,10.52286678,1.911,130.2,23.26,5548.0,4.038,1.614,13.497,0,0,0,0,0,2.4443334767396707,4.876722876509988,3.1888289035159043,0.9608816152020303
K00558.01,CONFIRMED,9.17858526,2.1945,796.5,2.3,5506.0,4.584,0.788,14.874,0,0,0,0,0,2.3202860289697163,6.6814818346589995,1.1939224684724346,0.5810976767513224
K00559.01,FALSE POSITIVE,4.33144839,2.58,216.4,1.07,5344.0,4.55,0.728,14.791,0,0,0,0,0,1.6736229442266741,5.381738974687109,0.7275486072772778,0.5469646703818638
K00560.01,CONFIRMED,23.67513153,4.647,980.4,2.76,5309.0,4.588,0.781,14.721,0,0,0,0,0,3.2057959158017924,6.888980123655803,1.324418957401803,0.5771750043075246
K00401.01,CONFIRMED,29.19899219,5.1227,2047.2,4.15,5376.0,4.462,0.94,14.001,0,0,0,0,0,3.4078085526319404,7.624716637641337,1.6389967146756448,0.6626879730752367
K00401.02,CONFIRMED,160.0191598,5.472,1552.8,4.28,5376.0,4.462,0.94,14.001,0,0,0,0,0,5.081523362872877,7.348458822516321,1.66392609771817,0.6626879730752367
K00005.02,FALSE POSITIVE,7.05185637,3.69,70.8,1.08,5780.0,4.438,1.0,11.665,1,1,1,1,1,2.0859026698141774,4.273884476054178,0.7323678937132266,0.6931471805599453
K00070.01,CONFIRMED,10.854095934,3.7768,1034.4,2.99,5465.0,4.449,0.925,12.498,0,0,0,0,0,2.472673456297299,6.942543104467801,1.3837912309017721,0.6549259677397475
K00401.03,CONFIRMED,55.3291399,6.918,325.7,1.67,5376.0,4.462,0.94,14.001,0,0,0,0,0,4.031211983839226,5.789042318607025,0.9820784724121581,0.6626879730752367
K00402.01,FALSE POSITIVE,17.177328207,7.6702,24419.0,15.29,6032.0,4.485,0.973,14.923,0,0,0,0,0,2.900175114637836,10.103157747664696,2.790551422613954,0.6795552270404783
K00457.02,CONFIRMED,7.064252021,1.3867,728.9,2.37,5076.0,4.55,0.799,14.196,0,0,0,0,0,2.087440963444827,6.592907538457586,1.2149127443642704,0.5872309549683961
K00458.01,CANDIDATE,53.71798494,4.104,3153.5,155.12,4959.0,2.332,21.449,14.708,0,0,0,0,0,4.00219244770934,8.056585283810865,5.050624942312414,3.1112460697663313
K02133.02,FALSE POSITIVE,43.501748,10.755,167.1,10.1,4604.0,2.936,6.221,12.495,0,0,0,0,0,3.7955284692995965,5.12455904041457,2.4069451083182885,1.9769934474690447
K00459.01,CONFIRMED,19.44639139,3.6227,926.0,3.24,5815.0,4.421,0.954,14.248,0,0,0,0,0,3.017806406771188,6.831953565565855,1.4445632692438664,0.669878553620591
K00459.02,CONFIRMED,6.91986988,3.4253,170.1,1.39,5815.0,4.421,0.954,14.248,0,0,0,0,0,2.0693747763984427,5.1422481808981475,0.8712933659434192,0.669878553620591
K00075.01,CANDIDATE,105.8817667,18.044,1556.3,10.16,5903.0,3.757,2.499,10.775,0,0,0,0,0,4.671723239404715,7.350708831501293,2.412335956953165,1.252477213385551
K00508.02,CONFIRMED,16.6658994,4.1934,754.2,2.85,5674.0,4.446,1.032,14.387,0,0,0,0,0,2.871636193752215,6.626982614831291,1.3480731482996928,0.7090205297162355
K00509.01,CONFIRMED,4.16696628,2.7535,877.7,2.74,5456.0,4.45,0.943,14.883,0,0,0,0,0,1.6422857232531742,6.7784435425017975,1.3190856114264407,0.664233170395303
K02876.02,FALSE POSITIVE,0.535224793,3.3402,228.7,1.09,5044.0,4.551,0.738,14.937,0,0,0,0,0,0.4286768152682855,5.436774109695053,0.7371640659767197,0.5527350268432003
K00509.02,CONFIRMED,11.46347165,2.599,1048.6,3.0,5456.0,4.45,0.943,14.883,0,0,0,0,0,2.5228020981464674,6.956164418189824,1.3862943611198906,0.664233170395303
K00509.03,CONFIRMED,39.6034,6.487,572.7,2.22,5456.0,4.45,0.943,14.883,0,0,0,0,0,3.7038518069437316,6.352106611607826,1.169381359556317,0.664233170395303
K00510.01,CONFIRMED,2.940304817,2.7226,472.4,2.59,5527.0,4.376,1.054,14.532,0,0,0,0,0,1.3712580850381588,6.159940697079883,1.2781522025001875,0.7197891115063665
K00561.01,CONFIRMED,5.378868001,2.7222,483.4,1.86,5077.0,4.567,0.774,14.005,0,0,0,0,0,1.8529906523039115,6.182911011678937,1.0508216248317612,0.5732368838873878
K00563.01,CONFIRMED,15.28467725,6.0768,321.3,2.7,5763.0,4.181,1.374,14.519,0,0,0,0,0,2.790224619680097,5.775482788821392,1.308332819650179,0.8645762961874763
K03372.02,FALSE POSITIVE,73.506021,5.734,485.6,2.37,6215.0,4.44,1.052,15.42,0,0,0,0,0,4.310879940911797,6.187442430349423,1.2149127443642704,0.7188149273085231
K00564.01,CONFIRMED,21.05349939,7.1605,496.6,2.75,5751.0,4.254,1.247,14.854,0,0,0,0,0,3.0934712917952774,6.20979654142497,1.3217558399823195,0.8095959932031922
K00564.02,CONFIRMED,127.905412,14.475,4020.6,8.03,5751.0,4.254,1.247,14.854,0,0,0,0,0,4.859078895099439,8.299435112378365,2.200552367428894,0.8095959932031922
K00564.03,CONFIRMED,6.21716039,4.4289,211.2,1.81,5751.0,4.254,1.247,14.854,0,0,0,0,0,1.9764615777589432,5.357529226179882,1.0331844833456545,0.8095959932031922
K00403.01,FALSE POSITIVE,21.05647572,1.238,1293.6,5.05,6156.0,4.381,1.118,14.169,0,0,0,0,0,3.093606242223025,7.1659570461114095,1.80005827204275,0.7504722471792148
K00404.01,FALSE POSITIVE,31.80514278,7.6213,4675.3,34.82,5931.0,4.545,0.863,14.517,0,0,0,0,0,3.4905852951726764,8.450262477933448,3.578506396632566,0.6221880916194514
K01083.02,CANDIDATE,4.57797412,2.862,125.4,0.96,5795.0,4.554,0.848,15.302,0,0,0,0,0,1.7188256495387435,4.839451481712757,0.6729444732424258,0.6141039732194924
K00405.01,FALSE POSITIVE,37.60936976,6.8615,27591.0,15.8,5600.0,4.483,0.896,14.026,0,0,0,0,0,3.653494986910596,10.225281154616678,2.8213788864092133,0.6397464038328301
K00406.01,FALSE POSITIVE,49.26678528,5.5692,8494.0,929.36,5988.0,4.382,1.143,14.385,0,0,0,0,0,3.9173445265846594,9.047233034106032,6.835571608018868,0.76220671649144
K00407.01,FALSE POSITIVE,3.613757526,5.9128,4872.2,7.05,5986.0,4.498,0.906,14.915,0,0,0,0,0,1.5290426065717948,8.491506084480253,2.085672091430472,0.6450068052320104
