tfopwg_disp,dec,st_pmraerr1,st_pmraerr2,st_pmdecerr1,st_pmdecerr2,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,st_tmag,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,disp_3class,log_orbper,sqrt_pl_rade,log_trandep,rel_radius,depth_norm,compactness
PC,-62.485985,0.168,-0.168,0.172,-0.172,0.002866,-0.002866,10.018102,0.000222,-0.000222,0.2004954,-0.2004954,1791.2124346,167.6255,-167.6255,12.3167818,8.193717,-8.193717,11.3908,0.006,-0.006,32.4865,-32.4865,6697.0,750.5,-750.5,4.21,1.98,-1.98,2.0266299,0.144699,-0.144699,Candidate,2.3995395565861815,3.509527290106176,21.306158565833027,6.077469694886076,883.8379590669218,4.943232111595709
PC,-66.833206,0.038,-0.038,0.034,-0.034,0.006998,-0.006998,2.1874712,2.53e-05,-2.53e-05,0.7265069,-0.7265069,768.888544,84.39884,-84.39884,3.3333783,5.065144,-5.065144,12.9757,0.006,-0.006,0.717,-0.717,4454.0,122.71,-122.71,4.59483,0.0976288,-0.0976288,0.698505,0.0561809,-0.0561809,Candidate,1.1592278751496083,1.8257541729378575,20.460456581985333,4.7721609723624026,1100.7631212375,3.131647160721827
PC,-53.575693,0.045,-0.045,0.062,-0.062,0.016335,-0.016335,49.6178223,0.0007248,-0.0007248,0.6766923,-0.6766923,88.0818849,10.856347,-10.856347,2.4730956,0.5435398,-0.5435398,8.4379,0.006,-0.006,0.565,-0.565,5494.7,106.726,-106.726,3.63775,0.0743375,-0.0743375,2.46205,0.118015,-0.118015,Candidate,3.9243037336463287,1.5726078977291194,18.293777461366556,1.0044863426819115,35.77583107572958,20.15305225320363
PC,-59.327035,,,,,0.001485,-0.001485,2.8607384,1.39e-05,-1.39e-05,0.6434553,-0.6434553,928.4712689,111.28792,-111.28792,,,,10.746,0.02,-0.02,,,5780.0,,,4.438,,,,,,Candidate,1.3508584605189071,,20.649049995790424,,,
PC,-59.327035,,,,,0.004337,-0.004337,6.8275101,5.3e-05,-5.3e-05,0.3093571,-0.3093571,1559.4770206,312.3269,-312.3269,5.0896772,1.4430873,-1.4430873,10.746,0.02,-0.02,,,5780.0,,,4.438,,,1.0,,,Candidate,2.057644464540172,2.256031294109193,21.167616359437403,5.0896772,1559.4770206,6.8275101
PC,-52.910049,0.071,-0.071,0.077,-0.077,0.000793,-0.000793,8.4457042,1.35e-05,-1.35e-05,0.0635992,-0.0635992,3848.7179165,168.89085,-168.89085,21.1100738,1.1485826,-1.1485826,10.2734,0.006,-0.006,8.6025,-8.6025,6392.0,197.0,-197.0,3.5,0.74,-0.74,2.8927801,0.131065,-0.131065,Candidate,2.2455600561413442,4.594570034290477,22.071005921344923,7.297503809570593,1330.45644102018,2.9195804409744106
PC,-55.521705,0.069,-0.069,0.123,-0.123,0.001385,-0.001385,7.5757446,1.56e-05,-1.56e-05,0.1629069,-0.1629069,3661.6696028,225.92989,-225.92989,12.6097244,0.6699068,-0.6699068,8.239,0.006,-0.006,1.4035,-1.4035,8044.0,220.0,-220.0,4.17155,0.322274,-0.322274,1.89254,0.0668945,-0.0668945,Candidate,2.1489378231014076,3.5510173753447054,22.021185056244732,6.662857535375738,1934.7911287476093,4.0029508491234
PC,-58.115526,0.036,-0.036,0.037,-0.037,0.003294,-0.003294,3.8347282,0.0001004,-0.0001004,0.3781832,-0.3781832,1112.3388758,76.01109,-76.01109,5.6648123,0.8537602,-0.8537602,12.3332,0.006,-0.006,6.728,-6.728,6088.34,121.152,-121.152,4.09655,0.0793673,-0.0793673,1.58202,0.0733417,-0.0733417,Candidate,1.5758249122268877,2.3800866160709364,20.82973073167312,3.580746324319541,703.1130300501891,2.4239441979241727
PC,-81.292943,0.077,-0.077,0.091,-0.091,0.001933,-0.001933,4.2290856,1.14e-05,-1.14e-05,0.2139174,-0.2139174,2605.430842,309.7241,-309.7241,1.915198,0.1754237,-0.1754237,12.8676,0.007,-0.007,0.1017,-0.1017,3264.0,157.0,-157.0,4.90343,0.0030952,-0.0030952,0.320782,0.0096852,-0.0096852,Candidate,1.654236425314879,1.3839067887686656,21.68086388926314,5.970403576260513,8122.122943307293,13.183674894476622
PC,-29.414302,0.064,-0.064,0.059,-0.059,0.002011,-0.002011,2.3477336,1.22e-05,-1.22e-05,0.387681,-0.387681,182.9434914,22.964375,-22.964375,1.0903541,0.3440043,-0.3440043,8.8392,0.006,-0.006,0.06635,-0.06635,4799.0,138.811,-138.811,4.66766,0.0993563,-0.0993563,0.678033,0.0523719,-0.0523719,Candidate,1.208283579568904,1.044200220264294,19.02468787842243,1.6081136168888537,269.81502581732747,3.462565391360008
APC,-40.206918,0.049,-0.049,0.054,-0.054,0.000255,-0.000255,10.1970284,3.4e-06,-3.4e-06,0.24,-0.24,16111.0,296.181,-296.181,23.8452,0.726641,-0.726641,9.1379,0.006,-0.006,2.9965,-2.9965,7949.0,219.0,-219.0,4.21106,0.450146,-0.450146,1.82,0.05,-0.05,Candidate,2.41564842166852,4.883154718007612,23.50276810551733,13.10175824175824,8852.197802197801,5.602762857142857
PC,-43.356714,0.045,-0.045,0.05,-0.05,0.00131,-0.00131,2.067123,1.08e-05,-1.08e-05,0.3127207,-0.3127207,394.2384169,47.86435,-47.86435,1.5139896,1.649357,-1.649357,9.7367,0.006,-0.006,0.152,-0.152,5113.3,93.1,-93.1,4.77,0.25,-0.25,0.758633,0.0441809,-0.0441809,Candidate,1.1207399886644422,1.2304428471083084,19.79246640582358,1.9956811791735924,519.6694803679777,2.724799738476971
FP,-69.304692,0.074,-0.074,0.069,-0.069,0.003791,-0.003791,10.3469945,4.87e-05,-4.87e-05,1.207885,-1.207885,1601.254739,228.65567,-228.65567,1.0318727,1.1519709,-1.1519709,13.0055,0.007,-0.007,0.0755,-0.0755,3278.0,157.0,-157.0,4.97813,0.0123963,-0.0123963,0.256167,0.0077044,-0.0077044,False,2.42895290709912,1.0158113505961626,21.19405337135819,4.028125012199074,6250.823638485832,40.391598059078646
PC,-28.96236,0.114,-0.114,0.111,-0.111,0.001719,-0.001719,1.8987896,1.08e-05,-1.08e-05,0.268447,-0.268447,98.2034719,13.722937,-13.722937,2.2042465,2.741955,-2.741955,7.71299,0.006,-0.006,0.777,-0.777,6016.28,114.525,-114.525,3.81004,0.0750363,-0.0750363,2.17401,0.0935806,-0.0935806,Candidate,1.064293270555095,1.4846705021653794,18.402552138279795,1.0139081696956316,45.171582421424006,0.8734042621699072
PC,-20.355606,0.092,-0.092,0.036,-0.036,0.001537,-0.001537,2.1538049,1.14e-05,-1.14e-05,0.116891,-0.116891,137.9312313,18.352444,-18.352444,0.8814471,0.9638614,-0.9638614,7.0276,0.006,-0.006,0.02445,-0.02445,4944.24,103.209,-103.209,4.58767,0.079974,-0.079974,0.757603,0.0405226,-0.0405226,Candidate,1.1486096286694158,0.938854142026332,18.7422658022538,1.1634683336787208,182.06267834208683,2.842920236588292
APC,-81.457413,0.143,-0.143,0.229,-0.229,0.002586,-0.002586,4.7674421,2.04e-05,-2.04e-05,0.2754911,-0.2754911,4898.6218606,972.3002,-972.3002,1.0365063,0.1655862,-0.1655862,14.5913,0.01,-0.01,0.06305,-0.06305,2824.0,157.0,-157.0,5.24293,0.0613344,-0.0613344,0.125969,0.0037185,-0.0037185,Candidate,1.752228672003677,1.0180895343730827,22.31221974976933,8.228264890568315,38887.51883876192,37.84615341869825
PC,-64.798231,0.04,-0.04,0.036,-0.036,0.002552,-0.002552,2.8618782,0.0002213,-0.0002213,0.3748185,-0.3748185,2450.9899956,222.75552,-222.75552,3.9033641,1.8246257,-1.8246257,11.649,0.006,-0.006,0.5265,-0.5265,4743.0,121.631,-121.631,4.51969,0.0960099,-0.0960099,0.793587,0.0548744,-0.0548744,Candidate,1.3511536454458077,1.9756933213431684,21.619757860129507,4.918634125811033,3088.4956477361648,3.606256402889664
PC,-30.55218,0.074,-0.074,0.08,-0.08,0.001712,-0.001712,4.718569,1.56e-05,-1.56e-05,0.493182,-0.493182,1734.8673947,259.83228,-259.83228,1.0102426,0.5145737,-0.5145737,11.7735,0.007,-0.007,0.0179,-0.0179,3190.0,157.0,-157.0,5.01971,0.0185439,-0.0185439,0.226654,0.0068166,-0.0068166,Candidate,1.7437185992675899,1.005108252876276,21.274196818433037,4.457201725978805,7654.254479073831,20.818379556504627
PC,-4.674414,0.175,-0.175,0.147,-0.147,0.000677,-0.000677,0.4707476,1.26e-05,-1.26e-05,0.1479518,-0.1479518,5060.8335277,976.0742,-976.0742,1.852907,0.4036643,-0.4036643,13.9087,0.008,-0.008,0.29075,-0.29075,3254.0,157.0,-157.0,5.0301,0.0195213,-0.0195213,0.219973,0.0068233,-0.0068233,Candidate,0.38577084294059716,1.3612152658562129,22.34479703567155,8.42333831879367,23006.612301055127,2.1400244575470624
PC,-78.932968,0.041,-0.041,0.04,-0.04,0.001867,-0.001867,2.9532145,0.0001833,-0.0001833,0.1323681,-0.1323681,3110.6890792,120.34025,-120.34025,10.2396383,0.5802691,-0.5802691,11.529,0.006,-0.006,4.3815,-4.3815,5483.2,5499.6,-5499.6,4.3,2.0,-2.0,1.68056,0.0793718,-0.0793718,Candidate,1.3745290454277659,3.199943483875926,21.858110107790868,6.092991800352263,1850.983647831675,1.757280013804922
KP,-35.796622,0.074,-0.074,0.048,-0.048,0.001098,-0.001098,2.1764875,0.0001625,-0.0001625,0.0828076,-0.0828076,8114.6829556,223.31345,-223.31345,14.184839,0.9122347,-0.9122347,12.2247,0.006,-0.006,16.4895,-16.4895,5646.0,132.236,-132.236,4.05052,0.0824235,-0.0824235,1.56233,0.0886432,-0.0886432,Planet,1.1557760265679595,3.7662765432187797,22.816940968338915,9.079284786184736,5193.96219467078,1.3931035696683798
CP,-39.328115,0.046,-0.046,0.038,-0.038,0.000232,-0.000232,3.6335834,1.9e-06,-1.9e-06,0.053076,-0.053076,8668.4420489,128.4311,-128.4311,5.1614854,0.2219904,-0.2219904,11.6739,0.007,-0.007,0.15285,-0.15285,3765.0,65.0,-65.0,4.75169,0.342271,-0.342271,0.544068,0.016274,-0.016274,Planet,1.533330521235164,2.2718902702375394,22.882954917232034,9.486838777505753,15932.64453873413,6.678546431696038
KP,-56.34428,0.035,-0.035,0.03,-0.03,0.00252,-0.00252,4.1470359,0.0010062,-0.0010062,0.2387194,-0.2387194,12886.987991,874.01807,-874.01807,8.6285404,1.2575701,-1.2575701,13.7813,0.006,-0.006,2.37,-2.37,4247.0,122.0,-122.0,4.47839,,,0.775548,,,Planet,1.638420995583149,2.937437726999502,23.279483956460503,11.12573354582824,16616.622041446823,5.347233053273298
PC,-31.929085,0.061,-0.061,0.047,-0.047,0.001775,-0.001775,4.6086414,0.0008055,-0.0008055,0.1454808,-0.1454808,27081.6985753,1321.7114,-1321.7114,17.9837961,0.6833645,-0.6833645,13.6732,0.008,-0.008,19.018,-19.018,5693.0,126.0,-126.0,4.37269,,,1.08355,,,Candidate,1.7243085155175228,4.240730609222896,24.022124007406703,16.597107747681232,24993.49229412579,4.253279867103502
PC,-62.723587,0.036,-0.036,0.035,-0.035,0.001182,-0.001182,3.9613114,0.0001568,-0.0001568,0.1193832,-0.1193832,15578.1136873,395.1928,-395.1928,9.2319785,0.4656645,-0.4656645,13.6157,0.006,-0.006,3.897,-3.897,5221.0,122.0,-122.0,4.64701,,,0.741696,,,Candidate,1.6016701009518852,3.0384171043489077,23.469132797421132,12.447119170118215,21003.367535081758,5.340882787557166
PC,-66.111186,0.026,-0.026,0.025,-0.025,0.001378,-0.001378,3.4852362,0.00017,-0.00017,0.1437716,-0.1437716,14856.89726,437.0831,-437.0831,12.6093335,0.559151,-0.559151,13.8564,0.006,-0.006,9.151,-9.151,5728.0,122.0,-122.0,4.42477,,,1.02553,,,Candidate,1.500791158561049,3.550962334353886,23.421730056386224,12.29543114292122,14487.04305091026,3.3984731797217047
PC,-79.893899,0.05,-0.05,0.042,-0.042,0.011515,-0.011515,42.8614655,0.0007446,-0.0007446,0.92,-0.92,908.0,59.6776,-59.6776,4.13549,0.296934,-0.296934,10.4225,0.006,-0.006,1.4675,-1.4675,5703.4,110.7,-110.7,4.04,0.07,-0.07,1.61,0.08,-0.08,Candidate,3.7810361555642307,2.033590420905842,20.626754937666888,2.5686273291925463,563.975155279503,26.622028260869566
PC,-63.697716,8.0,-8.0,8.0,-8.0,0.0039,-0.0039,2.1476974,7.4e-06,-7.4e-06,0.344,-0.344,136.0,11.988,-11.988,,,,9.755,0.042,-0.042,,,,,,,,,,,,Candidate,1.1466712014113918,,18.72816545105327,,,
KP,-43.010229,0.049,-0.049,0.059,-0.059,0.002794,-0.002794,14.2456603,4.1e-05,-4.1e-05,0.91,-0.91,1084.0,1077.19,-1077.19,3.68209,1.04832,-1.04832,8.9988,0.006,-0.006,0.0862,-0.0862,4760.0,126.0,-126.0,4.57,0.09,-0.09,0.76,0.05,-0.05,Planet,2.7242948920637517,1.9188772759090145,20.803923740886376,4.8448552631578945,1426.3157894736842,18.744289868421053
PC,-29.809107,0.076,-0.076,0.087,-0.087,0.007965,-0.007965,15.3471548,7.87e-05,-7.87e-05,0.409,-0.409,946.0,53.4291,-53.4291,2.53444,0.165205,-0.165205,10.1172,0.006,-0.006,0.986,-0.986,5791.0,125.8,-125.8,4.53,0.08,-0.08,0.92,0.05,-0.05,Candidate,2.7940538638516887,1.5919924622937132,20.667753128073233,2.7548260869565215,1028.2608695652173,16.68169
PC,-55.837843,0.047,-0.047,0.041,-0.041,0.009325,-0.009325,24.9636551,0.0002325,-0.0002325,0.616,-0.616,461.0,22.3421,-22.3421,4.53167,0.290342,-0.290342,9.608,0.006,-0.006,2.616,-2.616,6388.0,134.59,-134.59,3.71291,0.0892954,-0.0892954,2.61,0.12,-0.12,Candidate,3.256697679305454,2.1287719464517565,19.94890860313012,1.736272030651341,176.62835249042146,9.564618812260537
PC,-75.203308,0.045,-0.045,0.047,-0.047,0.006882,-0.006882,7.8374554,4.75e-05,-4.75e-05,0.795,-0.795,188.0,12.4418,-12.4418,2.26966,0.1511,-0.1511,9.0529,0.006,-0.006,0.909,-0.909,6289.7,108.2,-108.2,3.99,0.09,-0.09,1.86,0.08,-0.08,Candidate,2.17899898453386,1.5065390801436251,19.05195252611337,1.2202473118279569,101.07526881720429,4.21368569892473
PC,-75.203308,0.045,-0.045,0.047,-0.047,0.019538,-0.019538,3.8638303,4.56e-05,-4.56e-05,1.627,-1.627,109.0,16.3434,-16.3434,1.80822,0.205362,-0.205362,9.0529,0.006,-0.006,0.909,-0.909,6289.7,108.2,-108.2,3.99,0.09,-0.09,1.86,0.08,-0.08,Candidate,1.5818262550749682,1.3447007101953952,18.50685844936773,0.9721612903225806,58.60215053763441,2.0773281182795698
FP,-36.459406,0.041,-0.041,0.037,-0.037,0.000489,-0.000489,10.5426254,6.4e-06,-6.4e-06,0.051915,-0.051915,16789.8076116,129.46811,-129.46811,22.0104106,1.0512202,-1.0512202,11.955,0.006,-0.006,15.1375,-15.1375,6114.0,194.0,-194.0,4.28439,2.00499,-2.00499,1.65817,0.0783919,-0.0783919,False,2.4460467395375227,4.69152540225458,23.54403784951875,13.273916787784124,10125.504388331716,6.357988264170743
PC,-53.914944,0.02,-0.02,0.021,-0.021,0.001498,-0.001498,4.3934744,0.0005958,-0.0005958,0.1305233,-0.1305233,11541.7099365,425.83148,-425.83148,10.511208,0.7905655,-0.7905655,12.8021,0.006,-0.006,2.6895,-2.6895,5349.0,5599.1,-5599.1,4.4,2.0,-2.0,0.977886,0.055402,-0.055402,Candidate,1.6851897783680172,3.242099319885188,23.16923326187625,10.74890938207521,11802.715179990304,4.492828816446907
PC,-11.272631,0.111,-0.111,0.068,-0.068,0.002401,-0.002401,1.631858,0.000314,-0.000314,0.1641576,-0.1641576,17812.0219789,1240.3127,-1240.3127,11.400179,0.8355213,-0.8355213,14.3604,0.007,-0.007,17.053,-17.053,4778.0,123.0,-123.0,4.51281,,,0.805143,,,Candidate,0.9676900606398622,3.376415110735053,23.603139458399042,14.15919780709762,22122.805487845017,2.0267927560694186
PC,-53.01713,0.078,-0.078,0.075,-0.075,0.001523,-0.001523,1.3003394,0.0001491,-0.0001491,0.127,-0.127,38320.0,2233.9,-2233.9,12.0407,0.524914,-0.524914,14.2548,0.007,-0.007,2.3505,-2.3505,3658.0,157.0,-157.0,4.67,0.01,-0.01,0.58,0.02,-0.02,Candidate,0.8330566772658196,3.469971181436526,24.369237790075168,20.759827586206896,66068.96551724138,2.241964482758621
PC,-56.556132,0.032,-0.032,0.027,-0.027,0.004421,-0.004421,3.2529571,1.78e-05,-1.78e-05,0.738,-0.738,6055.0,351.813,-351.813,15.5894,1.02278,-1.02278,12.8086,0.006,-0.006,32.435,-32.435,6623.0,134.4,-134.4,3.89,0.09,-0.09,2.21,0.11,-0.11,Candidate,1.4476145292232088,3.948341423939931,22.52415021411662,7.054027149321267,2739.819004524887,1.4719262895927603
PC,-48.371167,0.045,-0.045,0.032,-0.032,0.002884,-0.002884,4.6068687,1.43e-05,-1.43e-05,0.216,-0.216,15647.0,686.864,-686.864,12.7334,,,13.0013,0.006,-0.006,7.3305,-7.3305,5917.0,122.0,-122.0,4.4,,,1.08,,,Candidate,1.7239923997102244,3.5683889922484626,23.47354504233024,11.790185185185184,14487.962962962962,4.265619166666666
PC,-58.014464,0.059,-0.059,0.055,-0.055,0.001928,-0.001928,3.3357969,7e-06,-7e-06,0.412,-0.412,5024.0,453.35,-453.35,11.1895,0.795607,-0.795607,12.533,0.006,-0.006,21.1825,-21.1825,6517.0,129.1,-129.1,4.21,0.1,-0.1,1.5,0.08,-0.08,Candidate,1.466905422634395,3.34507100074124,22.337492266311354,7.459666666666667,3349.3333333333335,2.2238646
PC,-41.476441,0.055,-0.055,0.048,-0.048,0.002915,-0.002915,2.9879341,0.0007201,-0.0007201,0.257,-0.257,14088.0,984.535,-984.535,11.6667,,,13.3991,0.006,-0.006,9.291,-9.291,5315.0,122.0,-122.0,4.43,,,0.96,,,Candidate,1.3832733273893385,3.4156551348167454,23.368589208211297,12.152812500000001,14675.0,3.1124313541666666
PC,-56.815904,0.032,-0.032,0.029,-0.029,0.001841,-0.001841,2.8475582,5.7e-06,-5.7e-06,0.625,-0.625,12974.0,1023.76,-1023.76,16.2689,,,13.0057,0.006,-0.006,15.3755,-15.3755,6372.0,122.0,-122.0,4.28,,,1.36,,,Candidate,1.3474387133221428,4.033472449391467,23.28621319181435,11.962426470588234,9539.70588235294,2.093792794117647
PC,-45.469851,0.079,-0.079,0.07,-0.07,0.005377,-0.005377,3.6234424,2.52e-05,-2.52e-05,0.919,-0.919,3332.0,189.772,-189.772,9.13018,0.712416,-0.712416,12.0409,0.006,-0.006,20.254,-20.254,5815.0,130.7,-130.7,3.88,0.08,-0.08,1.95,0.11,-0.11,Candidate,1.5311395358634365,3.0216187714534737,21.92683856155113,4.68214358974359,1708.7179487179487,1.8581755897435899
PC,-44.717706,0.068,-0.068,0.053,-0.053,0.00111,-0.00111,4.6588405,5.5e-06,-5.5e-06,0.328,-0.328,12845.0,1074.33,-1074.33,10.0709,0.849176,-0.849176,12.5258,0.006,-0.006,2.1875,-2.1875,4768.0,132.2,-132.2,4.49,0.09,-0.09,0.83,0.06,-0.06,Candidate,1.7332190125714468,3.173468134391773,23.27622046758611,12.133614457831326,15475.903614457831,5.6130608433734945
CP,-36.858109,0.057,-0.057,0.068,-0.068,0.000388,-0.000388,1.9771658,9e-07,-9e-07,0.0207938,-0.0207938,13877.3059698,134.98889,-134.98889,5.2706003,0.1707104,-0.1707104,11.8764,0.007,-0.007,0.1156,-0.1156,3467.0,64.0,-64.0,4.87946,0.378912,-0.378912,0.421944,0.0125279,-0.0125279,Planet,1.0909717741341323,2.295778800320275,23.35352067886356,12.491231774832679,32888.975716682784,4.685848833020496
PC,-55.729405,0.075,-0.075,0.069,-0.069,0.004502,-0.004502,3.3505941,1.5e-05,-1.5e-05,0.452,-0.452,8973.0,500.264,-500.264,11.4279,,,13.3912,0.006,-0.006,33.3,-33.3,5579.0,122.0,-122.0,4.17,,,1.35,,,Candidate,1.4703124104877594,3.3805177118305414,22.917485905373777,8.46511111111111,6646.666666666666,2.481921555555555
FP,-67.206546,0.016,-0.016,0.024,-0.024,0.003449,-0.003449,5.0061978,2.19e-05,-2.19e-05,1.079,-1.079,6438.0,585.291,-585.291,12.4847,0.864156,-0.864156,12.792,0.006,-0.006,12.7955,-12.7955,6713.0,136.4,-136.4,4.21,0.09,-0.09,1.55,0.07,-0.07,False,1.7927919027517687,3.5333694966702818,22.585483769978357,8.054645161290322,4153.548387096774,3.2298050322580645
PC,-61.614393,0.022,-0.022,0.022,-0.022,0.007472,-0.007472,8.1678648,5.81e-05,-5.81e-05,0.84,-0.84,4097.0,299.001,-299.001,10.7664,,,13.2152,0.006,-0.006,24.93,-24.93,5859.0,122.0,-122.0,3.98,,,1.74,,,Candidate,2.2157044129177477,3.281219285570533,22.133520835755228,6.187586206896552,2354.597701149425,4.694175172413793
PC,-67.000306,0.058,-0.058,0.101,-0.101,0.001733,-0.001733,5.9097139,1.85e-05,-1.85e-05,0.256,-0.256,8420.0,237.592,-237.592,18.7334,1.48739,-1.48739,12.2914,0.006,-0.006,64.8745,-64.8745,6508.0,134.8,-134.8,3.9,0.11,-0.11,2.14,0.17,-0.17,Candidate,1.9329282331597561,4.328209791588203,22.85387566531941,8.753925233644859,3934.579439252336,2.761548551401869
PC,-62.201806,0.032,-0.032,0.028,-0.028,0.002171,-0.002171,0.8674623,2.1e-06,-2.1e-06,0.23,-0.23,5547.0,353.707,-353.707,12.8076,,,13.2719,0.006,-0.006,35.085,-35.085,6470.0,122.0,-122.0,4.09,,,1.72,,,Candidate,0.6245804504047346,3.5787707386755025,22.436523078199787,7.446279069767442,3225.0,0.5043385465116279
PC,-69.617872,0.02,-0.02,0.027,-0.027,0.008063,-0.008063,5.2452852,5.3e-05,-5.3e-05,0.527,-0.527,5568.0,298.724,-298.724,11.9863,0.829681,-0.829681,12.9951,0.006,-0.006,19.275,-19.275,5928.0,128.5,-128.5,3.9,0.08,-0.08,1.93,0.1,-0.1,Candidate,1.831826811069593,3.462123625753419,22.44030176015813,6.210518134715026,2884.974093264249,2.717764352331606
PC,-56.817609,0.034,-0.034,0.032,-0.032,0.001007,-0.001007,1.20306,1.5e-06,-1.5e-06,0.265,-0.265,14933.0,1750.95,-1750.95,12.8325,,,13.2738,0.006,-0.006,2.0655,-2.0655,4204.0,122.0,-122.0,4.29,,,0.97,,,Candidate,0.789847303037159,3.582247897619594,23.426839366088508,13.22938144329897,15394.845360824742,1.2402680412371134
PC,-72.877347,0.03,-0.03,0.04,-0.04,0.001875,-0.001875,0.7025922,1.2e-06,-1.2e-06,0.204,-0.204,1740.0,251.434,-251.434,5.49838,0.503029,-0.503029,12.2566,0.006,-0.006,5.122,-5.122,5875.0,130.0,-130.0,4.27,0.08,-0.08,1.24,0.06,-0.06,Candidate,0.5321519132286168,2.344862469314565,21.27715095074756,4.434177419354839,1403.225806451613,0.5666066129032258
PC,-56.083838,0.047,-0.047,0.041,-0.041,0.00504,-0.00504,4.5932835,2.48e-05,-2.48e-05,0.449,-0.449,7417.0,539.425,-539.425,11.9834,,,13.1351,0.006,-0.006,21.8235,-21.8235,5988.0,122.0,-122.0,4.18,,,1.41,,,Candidate,1.72156650291529,3.4617047823290767,22.727040499835656,8.49886524822695,5260.2836879432625,3.2576478723404256
PC,-67.506647,0.03,-0.03,0.04,-0.04,0.003463,-0.003463,8.6121286,4.62e-05,-4.62e-05,0.371,-0.371,4777.0,236.478,-236.478,12.0872,0.644374,-0.644374,12.0574,0.006,-0.006,31.125,-31.125,7929.0,140.5,-140.5,4.16,0.08,-0.08,1.89,0.08,-0.08,Candidate,2.2630256968941693,3.4766650687116814,22.287078571563573,6.395343915343915,2527.513227513228,4.556681798941799
KP,-3.834999,0.081,-0.081,0.067,-0.067,0.000113,-0.000113,4.1780637,7e-07,-7e-07,0.0149425,-0.0149425,11478.1087015,41.066257,-41.066257,14.6952606,0.649172,-0.649172,9.62959,0.006,-0.006,1.2005,-1.2005,5620.0,,,4.18582,,,1.34736,0.0593367,-0.0593367,Planet,1.6444311833007987,3.833439786927662,23.163707467096536,10.906706893480585,8518.962045407316,3.1009260331314574
FP,-60.038009,0.057,-0.057,0.056,-0.056,0.004092,-0.004092,2.5950111,2.17e-05,-2.17e-05,0.507,-0.507,28870.0,2723.4,-2723.4,10.8614,0.716671,-0.716671,14.4757,0.007,-0.007,3.9555,-3.9555,3875.0,157.0,-157.0,4.62,0.01,-0.01,0.64,0.02,-0.02,False,1.2795470787899401,3.2956638178066644,24.086068830655893,16.970937499999998,45109.375,4.05470484375
PC,-47.403434,0.048,-0.048,0.043,-0.043,0.00177,-0.00177,2.9419791,8e-06,-8e-06,0.263,-0.263,14460.0,534.42,-534.42,15.3905,0.766404,-0.766404,12.6752,0.007,-0.007,13.207,-13.207,7277.0,135.5,-135.5,4.35,0.09,-0.09,1.42,0.06,-0.06,Candidate,1.3716829068392538,3.923072775261759,23.394652053746185,10.83838028169014,10183.098591549297,2.071816267605634
PC,-44.243404,0.084,-0.084,0.075,-0.075,0.005386,-0.005386,11.3648628,4.96e-05,-4.96e-05,0.765,-0.765,4113.0,239.597,-239.597,9.30846,0.601793,-0.601793,11.1938,0.006,-0.006,8.7935,-8.7935,6128.0,126.4,-126.4,4.15,0.08,-0.08,1.51,0.08,-0.08,Candidate,2.514858805076802,3.050976892734522,22.13741852643783,6.164543046357616,2723.841059602649,7.526399205298013
PC,-70.53015,0.023,-0.023,0.033,-0.033,0.001642,-0.001642,1.0169814,1.8e-06,-1.8e-06,0.265,-0.265,7976.0,388.859,-388.859,12.1981,,,13.2441,0.006,-0.006,11.929,-11.929,5616.0,122.0,-122.0,4.12,,,1.43,,,Candidate,0.7016020373132935,3.492577844515423,22.799702869731323,8.53013986013986,5577.622377622378,0.7111758041958042
